level,word,site_num_log_bing,site_num_log_yahoo,learning_level,site_num_log_google
9,respectfully,6.382017043,7.583198774,9,7.790988475
6,mildly,6.437750563,7.385606274,9,8.056904851
9,indefinitely,6.471291711,7.428134794,9,8.086359831
9,afar,6.549003262,7.488550717,9,7.639486489
9,downstream,6.760422483,8.668385917,9,8.698970004
8,notably,6.777426822,8.792391689,9,8.778874472
7,evenly,6.795880017,7.716003344,9,8.401400541
8,exceptionally,6.818225894,7.901458321,9,8.346352974
8,allegedly,6.822168079,7.95616843,9,8.209515015
8,reportedly,6.852479994,8.271841607,9,8.255272505
11,headlong,5.925827575,6.629409599,10,6.922206277
8,habitually,6.008600172,7.552668216,10,7.574031268
8,acutely,6.012837225,7.06069784,10,8.029383778
9,admittedly,6.056904851,7.403120521,10,8.089905111
5,darkly,6.11058971,7.26245109,10,7.283301229
8,purposely,6.255272505,7.220108088,10,7.907948522
9,principally,6.255272505,7.463892989,10,8.411619706
9,conversely,6.403120521,7.539076099,10,8.640481437
9,apiece,6.436162647,8.324282455,10,8.610660163
12,therein,6.633468456,7.782472624,10,8.53529412
10,predominantly,6.64738297,7.808885867,10,8.837588438
11,anew,6.922725458,7.436162647,10,7.743509765
8,alternatively,7.037426498,8.025305865,10,8.770852012
9,anytime,7.120573931,8.530199698,10,8.29666519
10,minutely,5.713490543,6.46686762,11,6.791690649
10,briskly,5.893761762,6.63447727,11,6.730782276
8,suspiciously,5.903632516,6.826074803,11,6.947433722
10,gingerly,5.911157609,6.57054294,11,6.484299839
11,amply,5.920645001,7.862727528,11,7.857935265
10,afresh,5.929418926,6.857935265,11,7.068185862
10,sorely,5.973589623,7.008600172,11,7.322219295
12,afoot,5.992995098,6.945468585,11,6.938019097
12,afield,6.26245109,8.794488047,11,8.803457116
12,abreast,6.315970345,7.531478917,11,7.51054501
11,adrift,6.356025857,7.5774918,11,7.50242712
10,inadvertently,6.356025857,7.276461804,11,7.969881644
6,dishonestly,6.36361198,6.068185862,11,6.276461804
11,impromptu,6.457881897,7.374748346,11,7.404833717
10,outright,6.673020907,7.600972896,11,8.033423755
10,expressly,6.760422483,8.326335861,11,8.298853076
11,overly,6.878521796,7.808885867,11,8.271841607
10,aye,6.904715545,7.839478047,11,7.614897216
10,aloft,7.053078443,7.204119983,11,7.451786436
11,alias,7.100370545,8.238046103,11,8.238046103
12,asunder,6.008600172,6.692846919,12,6.713490543
12,aft,7.021189299,7.742725131,12,7.843232778
12,astern,5.977266212,6.507855872,13,6.655138435
11,forthright,5.982271233,6.621176282,13,7.056904851
12,piecemeal,5.876217841,7.563481085,14,7.773054693
5,blond,7.204119983,9.06069784,5,8.507855872
11,boomer,6.962369336,7.472756449,11,7.372912003
9,computing,7.130333768,8.944482672,8,8.948412966
2,dancing,7.152288344,8.816903839,1,8.328379603
10,glamour,7.11058971,8.6599162,11,7.795880017
1,Ms.,7.311753861,9.348304863,2,9.348304863
8,shooting,7.187520721,8.648360011,2,8.613841822
7,watering,7.075546961,7.840733235,11,7.844477176
10,underway,6.978180517,7.823474229,11,8.564666064
12,cot,7.071882007,7.952792443,11,7.92992956
7,dining,7.198657087,9.049218023,5,8.645422269
6,clearness,5.716837723,6.552668216,11,6.926856709
9,communicator,7.004321374,7.530199698,11,7.542825427
4,crossword,7.123851641,7.95616843,7,8.017033339
8,filmmaker,6.926856709,7.679427897,10,7.783188691
3,license,7.209515015,9.113943352,4,9.898725182
10,rhyme,7.068185862,7.592176757,6,7.595496222
10,suspender,6.717670503,7.602059991,11,7.350248018
7,telecommunications,7.093421685,8.187520721,21,8.515873844
8,footlight,5.551449998,5.828015064,15,5.849419414
10,headteacher,6.879669206,7.127104798,13,7.096910013
2,jeans,7.167317335,9.184691431,12,8.285557309
6,usefulness,6.867467488,8.586587305,7,8.557507202
5,warming,7.08278537,8.444044796,1,8.444044796
6,whiteness,6.049218023,6.878521796,8,7.376576957
9,signing,7.152288344,8.465382851,1,8.660865478
9,sliding,7.086359831,8.330413773,3,8.294466226
2,steak,7.11058971,8.346352974,3,7.945960704
6,storytelling,7.064457989,7.949390007,9,8.071882007
5,sunglasses,7.100370545,8.209515015,8,8.195899652
2,pizza,7.214843848,9.071882007,5,8.311753861
11,misgiving,5.426511261,5.766412847,6.30444593,5.748962861
6,liking,6.992995098,8.045322979,1,7.859138297
6,grouping,7.041392685,7.617000341,1,8.471291711
11,writ,7.041392685,8.049218023,1,8.071882007
9,wording,7.06069784,7.802773725,1,8.281033367
6,reasoning,7.064457989,8.808885867,1,8.770852012
1,gentleman,7.068185862,8.918030337,1,9.012837225
10,firing,7.068185862,8.004321374,1,8.336459734
6,lining,7.071882007,8.397940009,1,8.170261715
3,wound,7.075546961,8.08278537,1,8.424881637
1,aunt,7.079181246,8.414973348,1,7.936010796
10,dropping,7.079181246,8.190331698,1,8.403120521
10,fixing,7.079181246,8.463892989,1,8.451786436
2,tear,7.086359831,8.348304863,1,8.204119983
1,mistake,7.089905111,8.597695186,1,8.592176757
1,noon,7.089905111,8.271841607,1,8.257678575
2,enemy,7.089905111,8.342422681,1,8.372912003
1,tooth,7.093421685,8.45331834,1,8.292256071
5,marking,7.093421685,8.451786436,1,8.456366033
4,dressing,7.100370545,8.222716471,1,8.204119983
1,uncle,7.103803721,8.450249108,1,8.136720567
4,finishing,7.103803721,8.45484486,1,8.367355921
1,pencil,7.10720997,8.717670503,1,9.414973348
4,passing,7.10720997,9.017033339,1,9.029383778
1,nose,7.113943352,8.907411361,1,8.904715545
5,caring,7.113943352,8.389166084,1,8.875061263
7,gardening,7.113943352,8.506505032,1,8.06069784
1,farmer,7.117271296,8.587710965,1,8.610660163
4,farming,7.117271296,8.346352974,1,8.557507202
2,crowd,7.117271296,8.877371346,1,8.839478047
3,singing,7.120573931,8.698970004,1,8.382017043
1,airplane,7.120573931,8.480006943,1,8.326335861
1,butter,7.120573931,8.626340367,1,8.238046103
10,flooring,7.120573931,9.071882007,1,8.390935107
7,timing,7.120573931,8.761927838,1,8.77524626
1,COW,7.123851641,8.527629901,1,8.31386722
1,dish,7.123851641,9.206825876,1,8.725094521
4,heating,7.123851641,8.95230801,1,8.927370363
3,climbing,7.127104798,8.283301229,1,8.290034611
1,knife,7.127104798,8.5289167,1,8.238046103
1,afternoon,7.130333768,8.706717782,1,8.599883072
1,ear,7.130333768,8.956648579,1,8.717670503
4,turning,7.130333768,8.636487896,1,8.868056362
3,covering,7.133538908,8.888740961,1,8.870403905
1,finger,7.133538908,9.250420002,1,8.82672252
6,coloring,7.133538908,8.491361694,1,8.491361694
4,asking,7.133538908,8.855519156,1,8.850033258
1,autumn,7.136720567,8.785329835,1,8.531478917
1,noise,7.136720567,8.589949601,1,8.833147112
1,promise,7.136720567,8.612783857,1,8.762678564
8,calling,7.136720567,8.898725182,1,8.86569606
2,ending,7.136720567,8.783188691,1,8.7930916
2,fear,7.136720567,8.741939078,1,8.823474229
3,hearing,7.139879086,8.811575006,1,8.810904281
1,notebook,7.139879086,8.636487896,1,8.217483944
1,bicycle,7.139879086,8.781755375,1,8.409933123
1,grass,7.139879086,9.064457989,1,9.045322979
5,dealing,7.139879086,8.846955325,1,8.834420704
2,sight,7.139879086,8.629409599,1,8.641474111
3,happening,7.146128036,8.640481437,1,9.053078443
1,meat,7.146128036,8.862727528,1,8.604226053
1,pair,7.149219113,8.908485019,1,8.909556029
1,coat,7.149219113,8.916453949,1,9.113943352
1,mouth,7.152288344,8.822168079,1,8.838219222
1,bottle,7.152288344,9.017033339,1,8.53529412
1,egg,7.152288344,8.56937391,1,8.580924976
2,saying,7.152288344,8.915927212,1,8.918030337
4,recording,7.155336037,8.617000341,1,8.822168079
2,effort,7.155336037,9.012837225,1,9.021189299
1,milk,7.158362492,8.614897216,1,8.615950052
1,quarter,7.158362492,8.645422269,1,8.872738827
1,classroom,7.158362492,8.788875116,1,8.804820679
1,doll,7.158362492,8.832508913,1,7.998259338
1,shoe,7.158362492,9.167317335,1,8.392696953
1,yard,7.158362492,8.404833717,1,8.396199347
4,cutting,7.158362492,8.788168371,1,8.797267541
2,speech,7.158362492,8.869818208,1,8.98721923
3,waiting,7.161368002,8.88536122,1,8.882524538
1,feeling,7.161368002,8.984977126,1,8.803457116
1,leg,7.161368002,9.276461804,1,8.830588669
1,cake,7.164352856,9.173186268,1,8.491361694
1,hole,7.164352856,8.895422546,1,8.792391689
1,husband,7.164352856,8.975891136,1,8.626340367
1,diary,7.164352856,8.376576957,1,8.367355921
1,sister,7.164352856,8.953276337,1,8.657055853
2,writer,7.164352856,8.84135947,1,8.956648579
1,fruit,7.167317335,8.721810615,1,8.709269961
1,sugar,7.167317335,8.982723388,1,8.655138435
1,brother,7.167317335,9.037426498,1,8.681241237
1,pocket,7.167317335,9.075546961,1,8.624282096
2,cooking,7.167317335,8.930439595,1,9.11058971
1,plane,7.170261715,8.675778342,1,8.888740961
1,rule,7.170261715,9.164352856,1,9.164352856
1,daughter,7.170261715,9.045322979,1,8.761927838
5,riding,7.170261715,8.892651034,1,8.42975228
2,ability,7.170261715,8.910624405,1,9.117271296
2,disease,7.170261715,8.753583059,1,9.089905111
2,object,7.170261715,8.826074803,1,9.089905111
2,cleaning,7.170261715,8.927370363,1,8.652246341
3,population,7.173186268,8.80140371,1,9.167317335
1,beginning,7.173186268,8.974971994,1,9.11058971
1,trouble,7.173186268,8.758911892,1,8.770115295
1,father,7.176091259,9.021189299,1,8.906873535
1,cook,7.176091259,8.843232778,1,8.828015064
1,dinner,7.176091259,8.679427897,1,8.682145076
1,lunch,7.176091259,9.017033339,1,8.700703717
1,meal,7.176091259,8.950851459,1,8.698100546
4,holding,7.176091259,8.938519725,1,9.008600172
2,peace,7.176091259,8.95230801,1,8.88592634
1,wave,7.178976947,8.974511693,1,8.966141733
2,blood,7.178976947,9.025305865,1,9.017033339
2,bottom,7.178976947,9.155336037,1,9.068185862
2,iron,7.178976947,9.252853031,1,8.974511693
3,walking,7.181843588,9.123851641,1,8.790988475
1,arm,7.181843588,9.281033367,1,8.941014244
1,chair,7.181843588,8.918554531,1,8.902546779
1,rain,7.181843588,9.257678575,1,8.799340549
1,corner,7.181843588,8.980003372,1,8.829946696
6,accounting,7.181843588,8.875061263,1,8.883661435
2,sense,7.181843588,8.970346876,1,9.170261715
2,attention,7.181843588,9.053078443,1,9.100370545
2,heat,7.181843588,9.029383778,1,8.963787827
2,understanding,7.181843588,8.908485019,1,9.322219295
3,situation,7.184691431,8.930949031,1,9.086359831
1,evening,7.184691431,8.988558957,1,8.840106094
1,suit,7.184691431,9.201397124,1,9.012837225
1,paint,7.184691431,8.928395852,1,8.894316063
1,pen,7.184691431,8.850646235,1,8.584331224
1,pot,7.184691431,8.622214023,1,9.021189299
5,testing,7.184691431,8.854306042,1,9.079181246
2,exercise,7.184691431,8.925827575,1,8.944482672
2,figure,7.184691431,9.198657087,1,9.201397124
2,cream,7.184691431,8.501059262,1,8.507855872
1,minute,7.187520721,9.149219113,1,9.004321374
1,breakfast,7.187520721,9.079181246,1,8.614897216
1,weekend,7.187520721,9.033423755,1,9.021189299
1,lesson,7.187520721,8.586587305,1,8.568201724
1,shape,7.187520721,9.041392685,1,9.008600172
1,matter,7.187520721,9.086359831,1,9.193124598
2,effect,7.187520721,9.26245109,1,9.257678575
2,gate,7.187520721,8.859738566,1,8.931457871
2,cause,7.187520721,9.167317335,1,9.155336037
3,housing,7.190331698,8.79518459,1,8.969881644
1,birthday,7.190331698,9.193124598,1,8.741939078
1,voice,7.190331698,9.004321374,1,9.008600172
6,closing,7.190331698,8.607455023,1,8.890421019
4,finding,7.190331698,8.957128198,1,9.26245109
4,helping,7.190331698,8.80685803,1,8.962842681
2,drinking,7.190331698,8.710117365,1,8.639486489
2,purpose,7.190331698,9.206825876,1,9.209515015
1,fight,7.193124598,8.942999593,1,8.924795996
1,baseball,7.193124598,8.804820679,1,8.720985744
1,bath,7.193124598,9.079181246,1,8.614897216
1,television,7.193124598,8.937517892,1,8.965201701
1,thousand,7.193124598,8.563481085,1,8.750508395
1,salt,7.193124598,8.827369273,1,9.041392685
1,seat,7.193124598,9.06069784,1,8.707570176
1,wind,7.193124598,8.994756945,1,9.133538908
2,leader,7.193124598,8.958085849,1,9.017033339
1,flower,7.195899652,9.357934847,1,8.893761762
1,tea,7.195899652,9.053078443,1,8.604226053
1,outside,7.195899652,9.247973266,1,9.250420002
1,gun,7.195899652,8.990782692,1,8.721810615
1,horse,7.195899652,8.916980047,1,8.712649702
1,desk,7.195899652,9.008600172,1,8.839478047
2,fishing,7.195899652,8.767155866,1,8.553883027
2,century,7.195899652,9.037426498,1,9.23299611
2,writing,7.195899652,9.155336037,1,9.161368002
2,difference,7.195899652,8.959041392,1,9.217483944
3,challenge,7.198657087,9.068185862,1,9.11058971
1,moon,7.198657087,9.037426498,1,8.738780558
1,forest,7.198657087,9.10720997,1,8.983175072
1,basketball,7.198657087,8.81756537,1,8.753583059
1,bird,7.198657087,9.045322979,1,8.848804701
1,bridge,7.198657087,8.981365509,1,8.988558957
1,chance,7.198657087,9.093421685,1,9.064457989
1,circle,7.198657087,9.227886705,1,9.26245109
1,clock,7.198657087,8.656098202,1,8.650307523
2,meaning,7.198657087,9.217483944,1,9.257678575
2,opinion,7.198657087,9.1430148,1,9.220108088
1,mother,7.201397124,9.230448921,1,8.975431809
1,foot,7.201397124,8.818225894,1,8.82672252
1,bell,7.201397124,8.84509804,1,8.846337112
1,tennis,7.201397124,8.843232778,1,8.657055853
1,boat,7.201397124,8.72427587,1,8.710117365
1,queen,7.201397124,8.826074803,1,8.80685803
1,scene,7.201397124,8.984077034,1,9.025305865
5,lighting,7.201397124,9.255272505,1,8.813580989
2,rest,7.201397124,9.155336037,1,9.100370545
2,distance,7.201397124,9.089905111,1,9.075546961
2,subject,7.201397124,9.176091259,1,9.31386722
2,length,7.201397124,9.161368002,1,9.184691431
1,kid,7.204119983,9.136720567,1,8.781036939
1,memory,7.204119983,9.033423755,1,9.139879086
5,racing,7.204119983,9.053078443,1,8.602059991
2,ocean,7.204119983,8.991669007,1,9
2,decision,7.204119983,8.862727528,1,9.139879086
2,reason,7.204119983,9.206825876,1,9.193124598
1,hope,7.206825876,9.120573931,1,9.113943352
1,coffee,7.206825876,9.292256071,1,8.78604121
2,medicine,7.206825876,8.946452265,1,9.155336037
2,knowledge,7.206825876,9.086359831,1,9.217483944
3,teaching,7.209515015,9.071882007,1,9.079181246
1,morning,7.209515015,9.103803721,1,9.10720997
1,fish,7.209515015,9.064457989,1,8.911690159
1,newspaper,7.209515015,8.718501689,1,8.839478047
1,piano,7.209515015,8.892651034,1,8.521138084
1,piece,7.209515015,8.933993164,1,8.926856709
2,edge,7.209515015,9.11058971,1,9.049218023
2,moment,7.209515015,9.243038049,1,9.235528447
2,success,7.209515015,9.017033339,1,9.187520721
2,condition,7.209515015,9.305351369,1,9.31386722
3,opening,7.212187604,9.193124598,1,9.178976947
1,skin,7.212187604,9.06069784,1,9.053078443
1,snow,7.212187604,9.120573931,1,8.793790385
1,basket,7.212187604,8.833147112,1,8.338456494
1,drop,7.212187604,9.041392685,1,9.029383778
5,trading,7.212187604,8.766412847,1,8.745855195
2,nation,7.212187604,9.08278537,1,9.075546961
1,ring,7.214843848,9.423245874,1,8.901458321
1,dictionary,7.214843848,8.646403726,1,8.660865478
2,method,7.214843848,9.06069784,1,9.181843588
2,period,7.214843848,9.096910013,1,9.220108088
2,choice,7.214843848,9.164352856,1,9.352182518
2,couple,7.214843848,8.935507266,1,8.937016107
3,planning,7.217483944,9.064457989,1,9.1430148
1,animal,7.217483944,9.444044796,1,9.469822016
1,stone,7.217483944,9.161368002,1,8.992553518
1,plant,7.217483944,9.555094449,1,9.459392488
1,earth,7.217483944,9.164352856,1,9.359835482
5,drier,7.217483944,7.271841607,1,7.95616843
2,nature,7.217483944,9.390935107,1,9.374748346
2,pain,7.217483944,8.945468585,1,8.903632516
3,goods,7.220108088,9.209515015,1,9.049218023
1,eye,7.220108088,9.08278537,1,9.079181246
1,thing,7.220108088,9.158362492,1,9.161368002
1,police,7.220108088,9.089905111,1,9.029383778
1,race,7.220108088,9.029383778,1,9.045322979
1,village,7.220108088,8.981365509,1,8.964730921
1,letter,7.220108088,9.120573931,1,9.10720997
1,meeting,7.220108088,9.089905111,1,9.252853031
2,grade,7.220108088,9.008600172,1,8.978180517
2,president,7.220108088,9.086359831,1,9.245512668
2,culture,7.220108088,9.414973348,1,9.428134794
1,Miss,7.222716471,9.389166084,1,9.173186268
1,mountain,7.222716471,9.164352856,1,9.086359831
1,floor,7.222716471,9.068185862,1,9.075546961
1,God,7.222716471,9.260071388,1,8.905256049
1,cap,7.222716471,8.945468585,1,8.934498451
2,society,7.222716471,9.130333768,1,9.31386722
2,notice,7.222716471,9.328379603,1,9.303196057
1,fact,7.225309282,9.033423755,1,9.225309282
1,idea,7.225309282,9.371067862,1,9.136720567
1,wife,7.225309282,9.164352856,1,8.870988814
2,position,7.225309282,9.198657087,1,9.292256071
1,parent,7.227886705,9.245512668,1,9.240549248
2,copy,7.227886705,9.488550717,1,9.495544338
1,apple,7.230448921,9.033423755,1,9.079181246
1,square,7.230448921,9.187520721,1,9.187520721
1,hour,7.230448921,9.178976947,1,9.146128036
1,child,7.230448921,9.276461804,1,9.26245109
1,cup,7.230448921,8.888179494,1,8.871572936
1,dream,7.230448921,9.257678575,1,8.769377326
1,dress,7.230448921,8.776701184,1,8.787460475
1,woman,7.230448921,9.514547753,1,9.170261715
1,bag,7.23299611,8.7355989,1,8.731588765
1,practice,7.23299611,9.075546961,1,9.217483944
1,silver,7.23299611,8.936010796,1,8.904174368
2,example,7.23299611,9.227886705,1,9.451786436
2,problem,7.23299611,9.462397998,1,9.40654018
1,gas,7.235528447,9.064457989,1,9.501059262
1,telephone,7.235528447,8.827369273,1,8.925827575
1,hat,7.235528447,9.340444115,1,8.978636948
1,winter,7.235528447,9.113943352,1,9.103803721
1,future,7.238046103,9.404833717,1,9.401400541
1,oil,7.238046103,9.206825876,1,9.053078443
1,teacher,7.238046103,9.075546961,1,8.961421094
1,river,7.238046103,9.146128036,1,9.161368002
1,kitchen,7.238046103,8.709269961,1,8.709269961
1,department,7.238046103,9.190331698,1,9.442479769
1,shirt,7.238046103,9.421603927,1,8.938519725
2,process,7.238046103,9.311753861,1,9.374748346
3,government,7.240549248,9.243038049,1,9.42975228
1,machine,7.240549248,9.164352856,1,9.161368002
2,cross,7.240549248,9.243038049,1,9.245512668
1,speed,7.243038049,9.11058971,1,9.120573931
1,friend,7.243038049,9.359835482,1,8.967547976
1,ball,7.243038049,9.301029996,1,9.004321374
1,garden,7.243038049,8.939519253,1,8.947433722
1,train,7.243038049,9.100370545,1,9.120573931
1,window,7.243038049,9.190331698,1,9.209515015
2,standard,7.243038049,9.471291711,1,9.544068044
2,block,7.243038049,9.201397124,1,9.278753601
2,tax,7.243038049,9.037426498,1,9.041392685
1,act,7.245512668,9.161368002,1,9.278753601
1,station,7.245512668,9.23299611,1,9.240549248
1,bed,7.245512668,9.382017043,1,8.857332496
1,hair,7.245512668,9.736396502,1,9.419955748
1,church,7.245512668,9.152288344,1,9.164352856
1,interest,7.245512668,9.824125834,1,9.274157849
1,lady,7.245512668,9.380211242,1,8.944975908
2,million,7.245512668,9.212187604,1,9.201397124
1,month,7.247973266,9.444044796,1,9.342422681
1,farm,7.247973266,8.851258349,1,8.851258349
1,football,7.247973266,9.247973266,1,9.243038049
1,study,7.247973266,9.217483944,1,9.374748346
1,sea,7.247973266,9.36361198,1,9.170261715
4,making,7.247973266,9.459392488,1,9.428134794
2,industry,7.247973266,9.278753601,1,9.378397901
1,boy,7.250420002,9.424881637,1,8.927370363
1,bus,7.250420002,9.187520721,1,9.133538908
1,heart,7.250420002,9.294466226,1,9.269512944
1,hill,7.250420002,9.212187604,1,9.195899652
1,camera,7.250420002,9.387389826,1,9.717670503
1,death,7.250420002,9.195899652,1,9.195899652
1,wood,7.250420002,9.440909082,1,9.021189299
5,shipping,7.250420002,8.737192643,1,8.711807229
2,material,7.250420002,9.63748973,1,9.414973348
